Length (mm),Width (mm),Height (mm),Frequency (GHz),Substrate Material,Gain (dB),Feed Position,Bandwidth (MHz),Directivity (dB)
96.49632857225096,65.1645624245073,9.558357350522936,4.669732945024591,Ceramic,1.371063625206509,Center,78.17352558130465,8.547712918359842
23.379645497780167,94.87682539702368,6.194103274344887,2.450969307776103,FR4,-10.5141744698591,Center,79.41652169599848,14.417257116189251
47.316171135432135,31.66234406492545,4.214090433704525,6.907686431505912,Ceramic,-1.4578211233274976,Center,54.03946675584603,11.685726467229141
17.681470127077947,20.935123867082623,8.087941772729014,9.740358166314572,Ceramic,-4.544562399958696,Edge,47.674799403757035,11.786699566725648
99.71868266613528,27.77234408739436,3.2590124493607022,6.059699299580726,PTFE,-0.4386130506886861,Edge,49.683101038768214,8.61919990837865
55.19755092981183,89.82324101883425,6.07666625950166,7.432779487995512,FR4,2.615197682362901,Center,99.01196509888463,10.936607912085385
63.58465155880394,68.12297313896855,4.227206153723858,1.616054073094151,PTFE,-9.97594856497998,Edge,23.2087353129986,5.101311840277434
16.036882964958473,35.73161103152441,6.909679663370885,4.759002962352953,FR4,-10.628867513088776,Center,89.36251968979589,11.360960464095422
77.496442335926,83.43522450717555,3.163590216041562,2.047226366480463,Ceramic,-5.670370630134505,Edge,66.29403268579148,14.132869475762368
28.89150337860272,87.52329967270924,2.724336511613432,6.515162519828594,Ceramic,0.307443307031559,Center,55.08923353516724,11.125734683448192
90.82488604966424,86.18629048212502,9.264151780078931,9.446339423927393,FR4,6.680788843863442,Center,78.02061283321092,13.736985934663451
28.462567643380645,92.7033880275599,1.916233146545832,6.955999592244747,FR4,-0.7000248097304539,Center,58.93351531397623,12.239730554660937
27.16189485972999,32.701691815602544,5.5536211696143845,1.6912274348297938,PTFE,-16.462182071264202,Center,89.87385904653284,6.205584164036902
13.28947010632854,77.95377358716505,2.9876750466670803,4.191995844865746,FR4,-9.15904764110971,Center,92.05614912090068,14.024533072858418
52.48602505989993,51.4485547546726,1.350369669931007,5.955970414967664,FR4,-1.9476933249058168,Center,53.73767414987643,5.664438443557749
60.83570199363548,85.77986976010554,1.3241693646228376,4.62886980519927,FR4,-1.2759742135265135,Edge,42.14622377880413,10.339674725477638
15.913777548551714,75.5641609445452,2.576995948952446,8.502796094276551,PTFE,-1.1193984637412309,Center,67.38802628746897,6.421371237934577
79.79748550255096,79.88027018497522,8.800933190554002,8.332039042389903,FR4,4.698400652187422,Edge,92.98906764933528,5.117066107309041
50.795995127322485,69.05456539129644,3.54230869579324,6.506479180928993,Ceramic,1.717139581393362,Center,36.85297512045332,9.22034260127639
57.195124239482205,25.968589252273617,9.55413253517766,4.361121506194348,PTFE,-6.001487839492935,Edge,69.83732668507862,7.950407076541563
49.66864722444053,59.05242270072445,6.234600636902742,3.2980273638691973,PTFE,-5.4732396157433385,Edge,70.52481760740164,9.86000493797603
46.06867547877934,98.62027655720574,4.929527707918895,1.952868863918164,Ceramic,-7.612818955345598,Edge,78.64904179322248,10.77199886734551
60.36762981773961,94.36492598474072,6.220799512025091,4.194079151378986,Ceramic,0.008879728882402,Center,30.525414810180784,5.437390723089473
23.971622133764125,13.885636221731051,5.65028546703641,4.718552654869476,Ceramic,-11.301191818782172,Center,77.26599717456708,6.230032951237456
26.3735317445744,24.833333415649346,7.828986283815927,7.082406325936662,FR4,-6.595262702175571,Edge,92.72260165325127,10.586423964504252
87.56070589121656,21.85558961091057,3.5424645937556702,6.9234384186781615,Ceramic,-0.3748455137579276,Center,34.37464870961936,8.431673531726583
95.15039159202696,75.3381918986766,4.177453524402722,1.6309732567713129,FR4,-8.957718062157143,Edge,39.00346599391021,12.29173487549448
43.597838465177766,83.60067968712505,9.046848722799256,4.55733383888042,PTFE,-1.720560698299923,Center,97.71160752333117,11.522916485919396
34.367020582919835,29.216022967960477,9.518108618353647,2.6360098049562573,PTFE,-12.074954994937896,Edge,34.47815621675918,13.456043629899067
67.95995889151142,55.52674236566461,9.033024047378271,2.4113143478512518,Ceramic,-6.58737036801972,Edge,88.35080746956633,11.924928266692252
46.78607539882868,85.663272521008,4.775031945615822,8.445719347635213,FR4,2.8009331001573217,Center,59.38222851584278,9.299310773901482
12.284772009431038,75.95213902896255,8.023289527061936,1.3772369504463178,Ceramic,-17.52075557646635,Edge,39.778485952254165,11.729666223944324
24.053733762957133,58.80134849426634,5.287021599709889,4.772645883119091,Ceramic,-4.9191179014063335,Center,89.65999210180091,7.753811742554185
74.43750059626578,63.13129214128956,5.477858669314919,2.513832901898664,FR4,-7.033819861419918,Edge,55.62442040021324,8.063134987782128
69.30315477191363,55.7524492224652,2.8421209815155555,8.913971941106265,Ceramic,4.871594809659412,Edge,61.18538831437522,12.889851599207933
12.438639325313511,36.77936061869385,6.320172729326648,6.0133646194753165,PTFE,-8.325403962456528,Center,48.73866955198125,9.464195164015822
29.97749457396545,60.85197935731145,2.6752230797801317,3.082425727391632,Ceramic,-7.611447159894519,Center,67.4360681147942,12.983803405183526
30.796731692926425,71.99967718450816,3.984082291604744,5.521845584497388,FR4,-3.460875651071129,Center,33.08190980680182,13.224223736682784
70.47034692388556,88.59906242747269,8.695271814579417,7.583377237328042,FR4,3.7906959785212218,Edge,51.286522932140855,13.575623376612837
11.773948397892774,67.26622185813233,2.863682282897697,9.623062080274904,PTFE,-1.8580678397002173,Center,97.552985786823,14.166352358412073
19.369772378611646,78.50093833388422,1.6404245665608954,2.9840140382087705,FR4,-10.444901700339464,Edge,40.6506746160902,9.309852205132962
81.99244768358705,24.40644714591157,1.6210683335153466,8.975635949164106,FR4,0.3131761464624629,Edge,72.53893316330337,8.188668183211387
26.069019584890025,51.54017269778109,9.46706068452797,9.408737027507412,PTFE,0.2418070581698599,Center,46.01520513797559,10.821987465941138
68.74714970666872,10.839845784438396,5.562283941656512,9.247784900788597,Ceramic,-1.956467601391949,Center,81.87785005492805,8.711724234376277
31.436450294205383,32.20109780694607,4.684708646353165,6.718729211757188,PTFE,-3.912740677591074,Edge,30.469892857467986,11.010741668002328
18.949725348341065,75.38155436017044,8.297907229071265,6.668385889912369,Ceramic,-1.9709054410779832,Edge,97.58568360628358,12.055858626438246
31.88549718995087,99.26289562144272,8.522433351194644,4.628895698654405,PTFE,-2.198175990084688,Center,56.30316331069114,11.884050184921369
75.00402386700932,18.92602896284943,3.989719298040441,7.771580940734091,Ceramic,-0.6683718723707488,Center,38.88403706771712,8.745528870201213
87.01268212956572,46.13448842751594,7.242562517264157,5.781646165158388,PTFE,0.7655876150144849,Center,25.87973978640101,6.668602016987528
84.71978781102925,82.00638718292436,7.940105342666979,7.096942641054651,Ceramic,5.439751290782167,Center,33.58063240700326,9.305293384622075
45.74651766566093,28.363207116600897,6.891856181793591,4.856121134639159,PTFE,-5.65460122874094,Center,61.58191588448141,6.425941440819088
70.12766229135815,59.95764543720576,2.3643556732008943,7.583468176388251,Ceramic,3.83469668718684,Edge,46.9602541145029,13.900970351838083
28.44858658742389,75.97641664267073,8.882947751653514,8.420243658440942,PTFE,1.3423629626218905,Edge,86.31066927060876,8.458774607378574
36.3832957234912,65.43869052341611,5.851850974624078,2.317926309425345,FR4,-10.691553726033142,Edge,54.47100189294447,6.544597472233238
90.67022366690078,26.922226115387453,3.542251837330033,8.496367440168052,Ceramic,2.4604222648262155,Edge,39.89714180701039,5.254477599057509
11.170173115966245,41.98461118171655,4.827053668939245,5.862668786112765,PTFE,-8.438117645432996,Center,69.37159892832241,11.458223862864843
17.695767776902127,80.54126060368574,1.3381398135901663,8.60199318181202,Ceramic,0.2308602109571268,Center,76.54217735083566,11.369023174547433
28.70976296314246,59.8803862718815,2.150801211001758,4.881715357069131,Ceramic,-3.8754089399044,Center,33.36335263207599,8.406041665812918
12.387898348643771,10.470665218862148,7.8899207546427474,4.411364368447315,PTFE,-16.490347534776323,Edge,33.40953730306541,5.71711888847651
26.32918915808176,78.48916840252845,1.0001047127982954,9.235546592655002,Ceramic,2.4617241964817422,Edge,22.933714154683436,9.09628894895232
62.473740487272295,13.178021944621516,4.749092456340629,3.260523407935612,PTFE,-11.090301419323144,Center,78.91216120525124,8.112174950633936
47.92820955332481,77.1160404458109,5.702591629770296,8.597910927575288,FR4,2.6043055203177707,Center,73.10436220974441,11.771206397350094
90.34045399692774,28.22325041487137,1.4917097800087509,5.356185152584637,Ceramic,-1.3579953956827782,Edge,57.97047005998511,11.057792494526904
83.56992055645968,96.22661321074422,9.757703466750996,5.626858982961338,FR4,2.2978599342117407,Edge,87.53363591753578,8.6459372819754
40.76356165280884,43.11466761718761,3.0351279812470477,3.776214533405356,Ceramic,-6.009895161244096,Center,84.45361223600426,7.1789255425499015
33.34810900881632,39.42384547042712,3.737788476726528,6.157379805571141,Ceramic,-3.0237791769959865,Center,66.82834915174017,14.880359661555918
44.17231673505402,23.39992452992002,3.735482610295246,3.9269007664859017,Ceramic,-7.97535512283869,Edge,89.4617024410607,9.540016211961149
63.1265448263327,37.50437939411934,3.073749959056149,1.3534247281748708,PTFE,-14.139903055660591,Center,36.46729680294146,11.882742357802371
34.125727674058865,88.89856856453805,1.0132643987768026,3.4479874480992043,FR4,-6.189832179043163,Center,28.95356955181823,6.405529675783608
66.17340170642206,99.67009038645226,7.564103146791967,1.057411390659316,Ceramic,-11.322637185466004,Center,41.57996892135917,9.855896996593978
46.84704869721164,43.14785774561635,9.701609498193568,9.80519308351171,PTFE,2.374012522881683,Edge,24.56694848714519,5.275367198694655
59.68424627667822,50.37495678590883,3.0186413495654056,9.691724888377728,Ceramic,4.508765556399178,Edge,62.49356224008256,10.0545511791045
49.2513876221785,74.98638443824633,6.967424726230802,4.556397677250745,PTFE,-1.6650839386460303,Edge,94.92845538359691,14.640174071177023
36.50191835877259,89.75762024185671,7.677066942628436,7.555337689056814,Ceramic,2.71894779127587,Edge,23.14748325348077,8.842067129858002
95.3607976265941,63.37399007681057,8.635828411814723,4.112254885693825,FR4,-1.6665028205632118,Edge,29.768793120802144,5.389960125749116
78.72452147437848,45.23731283600464,4.803662773122483,7.039838413773785,FR4,0.706409513777785,Edge,56.175922262674824,5.309557909193435
22.61018581898073,47.13596567637614,3.726378150763863,8.248870387413811,Ceramic,-1.39554500150357,Edge,94.7100014022324,8.879867599468696
88.16211783081215,72.60563318471262,3.92765620620728,9.520806202230167,PTFE,7.124472592179176,Center,45.29248839814004,6.6002493646319405
53.86880784245623,10.289643724385082,7.413591997886615,4.601910482647048,Ceramic,-9.303859650480073,Center,60.57878469507139,5.233520963281859
90.50970042046822,65.76304037138567,8.351015198550725,8.049681846604429,PTFE,5.350819199102088,Center,23.325828724031368,12.562136139501767
81.98697303525837,41.99437093972217,2.634525709809424,3.393356055689069,Ceramic,-4.018052046344961,Center,31.86745607696711,9.585230088818907
48.26921540223101,81.47775981493758,4.338469073419887,9.912990734142834,PTFE,5.3596619741790015,Center,98.93040983670775,7.892447719726546
12.022237748810566,18.369157584081893,9.11746177074235,1.2319263888791605,FR4,-26.50847190434565,Center,97.20949571488364,14.000831830164808
34.180962344645145,62.93820402535515,8.260241677252653,6.4317592585100885,Ceramic,-0.5064180750299976,Center,20.395198474752767,6.161389602005256
58.747079319478026,53.28756008975114,9.863725624862283,6.935553834861944,FR4,0.0168315063420117,Edge,96.14494283385912,14.559188289553193
67.01303978435325,67.80929733147048,7.788234337138727,7.19241001366716,FR4,1.951061774784339,Edge,71.12959502524004,8.139667173773528
33.20989168898821,15.836823503467151,4.5387568092513,2.083488209101801,Ceramic,-16.41482370069085,Center,89.43346356160177,13.884036723086812
22.54204666655417,62.198540868531815,6.31574050595174,9.446768051258172,Ceramic,0.9734004541253818,Center,56.379188450708725,11.029428764794616
85.14372131193691,60.533612916357136,6.949128288225882,2.6306495114507453,PTFE,-4.988773200691476,Edge,61.24768228634002,13.267073597414875
98.5961962633197,60.459408497455385,1.7061023468541157,6.60478062915857,PTFE,3.6388832726532434,Center,59.10772642055362,14.840131632104644
57.31211640724173,64.31388999368093,5.900472631934786,3.0040847121077645,FR4,-6.541156839950764,Center,73.34914060368834,7.884054378187457
25.45113572634732,70.8821143503726,7.383887456253486,3.764947753191438,PTFE,-6.433907841798183,Edge,31.172100380505032,14.61135485407593
34.50765938674321,82.44900997126928,2.505891736009543,5.918126875553119,PTFE,-0.5268303166586817,Center,22.397887189814234,8.894818949024204
11.655160889272006,34.28386481153929,8.025685456830015,4.754740767081188,Ceramic,-10.441382655738993,Edge,44.63439532729527,8.855119047369223
92.28689259044492,84.25444691620558,6.253955024627005,2.4420304087885567,PTFE,-3.849175322107344,Center,76.37446101893174,8.403871042545056
20.597597460112706,54.843011403710825,9.569996071278352,2.5384276217876347,FR4,-13.140238291779433,Edge,36.14827616983587,10.41407607347585
61.88648279628282,16.935245122089803,1.3818006838620254,4.763303093465197,PTFE,-6.749488004211291,Edge,73.87459466599338,6.541450431784871
34.66496986184854,15.269583631958128,3.3879352379992027,7.815546804479506,FR4,-6.664545006176761,Edge,97.59296368858163,10.537114853580112
59.87602022642141,40.08144868264547,6.413984913698417,9.081681821630095,Ceramic,2.9652890096504843,Center,27.512057263153473,10.41704812410004
68.62783495166778,80.64072794003208,3.669039209853376,1.7571489603344457,FR4,-9.434193616851656,Edge,73.8081694580101,12.6190181260487
84.67676233364814,73.69128412668242,7.42981747664118,4.537935168034609,PTFE,0.5774442015597376,Center,55.50001754436569,13.336499619375855
28.577914458454288,80.97534682051658,7.831047542697379,1.9022100735058896,Ceramic,-10.770996968163567,Center,89.45138035020042,9.40441350312424
10.989624579263245,56.55421507974484,1.9226436765982704,1.149332325693381,PTFE,-21.368134433519668,Center,34.17198315579087,8.023332493514937
22.31970670619265,49.61790981599415,5.624690177860909,6.95546814379561,Ceramic,-2.710203194143135,Center,75.41007617809316,7.5933489731709445
91.00167776632946,23.270727403565555,5.580015000319503,6.42204497769929,Ceramic,-0.5879395609116453,Edge,87.04922317184882,6.9462383670487196
88.65010698062638,39.53734782483804,4.3235269319398695,2.467172024333976,PTFE,-7.220668613168448,Edge,95.56913755792186,5.576475821990249
63.76717919532775,49.061742955648775,9.396323763127048,3.104315497837577,PTFE,-5.71880637594048,Center,74.65984226317167,8.424479788347133
64.0465174390288,17.97403867116555,8.44755687885899,1.213369782800665,Ceramic,-17.708724579652305,Center,59.773981120674186,7.702476921307833
69.853300709163,29.855075744009014,7.274884437186731,8.514524851249632,Ceramic,1.7952594435496396,Edge,69.42777921609711,14.664173858664073
25.783415076110465,63.840276465736494,7.428939721614978,9.772215364436963,PTFE,1.4526873600179813,Center,89.51239875829745,10.577088262500439
92.29707513324638,76.20968028152708,5.155445294318072,2.2191358311522174,FR4,-6.365254092371942,Edge,65.64877973110637,8.472770390305076
47.68934724028658,99.85127602536546,9.288950689869182,3.083276923887683,PTFE,-3.9535246018463783,Center,22.43096477574695,10.80467600993696
44.48246754245477,93.9801998209202,7.251358845279569,8.815685715522406,Ceramic,5.117374324695385,Center,94.47589564055822,6.391967013456955
56.70259347545538,67.83086795816723,7.560829554902348,9.338174181605664,PTFE,4.744017158696563,Edge,75.1621400825249,9.44043749202203
14.226937009754954,47.91232479646648,8.755218134086107,4.776646445261293,FR4,-9.84286411948969,Center,74.12107086217972,11.262343214210638
24.965503188047148,67.25596282374094,3.4666443040797192,1.4556022504216672,PTFE,-14.99995967564212,Edge,37.254012191817374,9.888978317924515
76.42302547837333,80.70864562722087,8.263638134800328,1.3545265032353746,Ceramic,-9.462806996585856,Center,72.71083761861257,9.017788006543242
17.45188011326138,20.65025718310486,2.757165426608428,6.165548794621094,PTFE,-9.144413584191955,Center,51.50915245233268,14.938483888996982
64.28368985197494,46.89144007266594,4.1080775702039904,4.536055980038611,Ceramic,-2.074488212375967,Center,72.09863816331936,13.80314762148927
32.081419871318886,85.58220570720555,4.020494088428585,1.2578718481988906,Ceramic,-13.62090148439831,Edge,28.527442424639258,11.234059581594401
45.036605263777886,44.54496567397396,9.806729215502266,6.249271530813011,PTFE,-1.5712945635386746,Center,72.62762436824289,10.693773611822827
35.98243630936299,61.46850441044679,8.708835013731342,1.1017228293012022,Ceramic,-15.711120907429857,Center,99.95309806165332,11.206604798245841
42.01054448184542,62.89924247759784,7.310528754312338,8.086347623343457,Ceramic,2.375085398730441,Center,23.856963108844482,7.013121078224333
74.71413146658209,26.602862782027543,7.543510854538511,3.757895404330344,FR4,-7.278707565188292,Center,98.17393473770538,8.951377432643186
36.74095440608575,42.60118974870596,6.05865514962314,1.362322027083089,FR4,-17.129595399842422,Edge,52.55263685782965,5.394595328908993
60.976417626720746,40.1060159867739,9.523816003976671,6.29516998884838,FR4,-1.8970490678363112,Edge,89.66027602698074,9.755460374868267
52.84453619791897,12.35770376788583,5.466328775941254,4.579159729897492,FR4,-10.395818025153767,Center,82.59083872466188,10.430245839576632
69.73040488263834,12.177258750221972,4.424659388829051,9.764203720214343,Ceramic,-0.9175461488911086,Edge,65.36130087893342,7.277497361032096
94.31467653922822,84.85273393081961,2.467318032384319,5.89778796253332,PTFE,3.9347090636032815,Center,79.07593674010613,14.640288471655138
75.93148874892253,34.576372897553114,8.075850870349523,3.477152629333075,Ceramic,-4.983511428866291,Center,90.28124490410784,14.09454610937242
29.34463407316811,56.62708896149339,7.609995388680323,7.384949781705773,Ceramic,-0.4275197257216261,Center,52.331225732082636,12.22143235455906
12.80648215551562,36.88530162298957,4.459195346717214,3.443428022884402,Ceramic,-12.5173479319723,Edge,46.16265292505909,10.333866287653626
33.60376398698426,94.66113206038064,1.2267407256330642,9.138189622668088,PTFE,3.731274286435256,Edge,73.40747084508678,13.69969159647685
63.55701376302294,33.336708297919635,8.550975949462096,4.372497734566387,FR4,-5.685458742537436,Edge,84.62767535530068,6.306523438234629
14.628323213582531,48.66911314650416,1.1027618510866626,5.948817064985847,Ceramic,-5.986907920584914,Edge,80.98281078212926,12.90509794274885
54.67296224811127,88.54572254361416,7.333298016661459,1.4551579344180596,Ceramic,-9.892395452998873,Edge,83.82509190869075,6.248208139668483
63.71585640252003,85.77402101126278,9.732313987534514,4.835091141570077,FR4,-0.6967863442331708,Edge,54.84666518503464,12.942106625494054
40.08195017352647,26.74912760616496,4.938951953333831,8.491271856948956,Ceramic,-1.1179604264299772,Edge,85.42673729400173,7.75767568251357
79.38209833712398,82.23789788161393,3.114760644963575,8.250839248270077,PTFE,5.966383043609579,Edge,29.616724429648677,13.770905810181889
19.593842782039463,51.23681980641034,7.343839090390436,3.0188670296817364,Ceramic,-10.386102464466187,Edge,63.559127836867965,14.440420938253979
16.762400356222788,53.46719848768197,8.354153278140267,3.034711639095064,Ceramic,-10.833415010761422,Center,20.460692839849727,6.487959694051156
75.5369880583243,22.01319751743494,5.917872844700626,8.35574780991913,FR4,-1.1127781718729912,Edge,45.96686639202162,9.626756050653935
54.59421845855786,17.254136238141218,9.703317477305315,9.37358578152393,Ceramic,-0.8214860756722815,Edge,49.31692278971183,14.809873781626852
71.95621567849625,75.51453762763887,1.46501849492165,1.858248291457032,Ceramic,-7.266936332332216,Edge,51.69381532874043,9.834074359731467
49.13446047433716,54.68150371197698,5.543160384740753,5.050527754836027,PTFE,-2.1525235774752245,Edge,75.63737653518898,13.635475225145452
32.17618299151961,49.31656323536616,7.466085525902951,4.0370885106780605,FR4,-7.63427389645901,Edge,51.08464810162766,10.887315221313198
83.71920859067798,75.65574057871571,8.76376424034261,8.836196099116954,FR4,5.181064329858133,Edge,55.895489809802456,8.753299079196019
81.94742910720814,78.89616090919988,2.6133005071701105,1.751724232120169,PTFE,-7.536298428076379,Edge,39.0035304699462,7.857835555258702
72.52268237689842,24.30173509024182,8.200031335873133,2.9001334830223366,Ceramic,-8.290528839374385,Edge,49.860143330347206,7.032230910860873
34.49306235069665,64.92026345298771,5.974363681466907,7.772215038278449,FR4,-0.4488961609984563,Edge,38.181570181052116,12.617981913776973
63.12076001821784,22.1818674049917,4.568983137909669,1.4616446408309405,FR4,-17.00237337589619,Edge,25.85567390147549,8.86540506823028
42.48765072460241,77.62375774261412,2.185435257211842,5.432818426428604,Ceramic,-0.1169223786693501,Edge,68.27588747051024,10.112754622007511
18.242386599397072,69.12596406404256,8.787661830180213,4.9789633121174806,Ceramic,-5.049992912387314,Center,73.45702388440131,9.923254800011819
92.55822179160184,96.0953158975112,2.415458873617438,4.009610610898738,FR4,-0.2076964057928057,Center,69.55922768076917,10.772790292331312
22.313676782706526,16.206221472077907,3.788090732881893,4.551150837870314,Ceramic,-11.255046334586297,Edge,57.07952350404579,13.655771456245523
95.5213618438722,15.134924903612887,3.610409787661932,5.769465282372097,FR4,-4.937393544141494,Edge,50.38286241433838,14.807393435834294
50.140519566216014,35.39683672238802,8.842726307717689,2.452306225495448,Ceramic,-9.716973162553382,Center,89.06669196574602,9.07584208573817
